,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,name,shop,geometry,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,alt_name,opening_hours,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,branch,level,organic,payment:cash,payment:maestro,toilets:wheelchair,website,amenity,entrance,access,capacity:disabled,fee,lit,parking,surface,start_date,source,smoking,capacity,landuse,bus,highway,public_transport,name:it,addr:suburb,addr:housename,toilets,toilets:access,check_date:opening_hours,wheelchair:description,opening_hours:covid19,payment:twint,internet_access,addr:place,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,building:material,roof:colour,payment:postfinance_card,name:de,ele,source:opening_hours,takeaway,check_date,diet:halal,diet:kosher,post_box:location,network,uic_name,uic_ref,indoor,layer,internet_access:fee,description,emergency,emergency:phone,fixme,delivery:covid19,room,maxheight,building:part,payment:mastercard,payment:visa,departures_board,access:covid19,changing_table,contact:website,dog,building:roof
0,node/8355820995,8355820995,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.9076772 45.7490977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,node/8922195923,8922195923,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.8740293 46.5309019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,node/797682885,797682885,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.8381626 46.807355),postfinance_card,no,no,checkout,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,node/3718116857,3718116857,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.8326111 46.8016213),postfinance_card,no,no,checkout,yes,Davos,CH,105,7270,Promenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,node/4537977467,4537977467,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.8213755 46.7935149),postfinance_card,no,no,checkout,,,CH,40,7270,Promenade,Migros Davos Rätia,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,node/506065975,506065975,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5275214 46.8516483),postfinance_card,no,no,checkout,yes,Chur,CH,28,7000,Gäuggelistrasse,,,+41 81 256 52 11,Genossenschaft Migros Ostschweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,node/1216746469,1216746469,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.4398988 46.6943034),postfinance_card,no,no,checkout,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,node/3292087340,3292087340,node,Migros,Q680727,,Migros,supermarket,POINT (9.5137281 46.8460758),postfinance_card,no,no,checkout,yes,Chur,CH,1,7000,Pargherastrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,node/3292349968,3292349968,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5618886 46.9677982),postfinance_card,no,no,checkout,yes,Landquart,CH,54,7302,Bahnhofstrasse,,Mo-Fr 07:00-19:30; Sa 08:00-18:00,,,+41587125900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,node/5869402307,5869402307,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.2076589 46.774599),postfinance_card,no,no,checkout,,Ilanz,,4,7130,Poststrasse,,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,node/6010836383,6010836383,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5348387 46.8714286),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,node/6481587073,6481587073,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.543732 46.7778897),postfinance_card,no,no,checkout,,,,,,,,Mo-Fr 08:00-18:00; Sa 08:00-18:00; Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,way/44368140,44368140,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((9.5014461 47.0036875, 9.5012376 47.0033886, 9.5014105 47.0033272, 9.5014366 47.0033595, 9.5014673 47.003395, 9.5016213 47.0036302, 9.5014461 47.0036875))",postfinance_card,no,no,checkout,,,,2,,Bahnhofstrasse,,Mo-Fr 07:00-19:00; Sa 07:00-17:00,,Micros,,"[563881046, 563881047, 563881049, 563881050, 563881051, 563881052, 563881046]",apartments,3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,way/322432266,322432266,way,Migros,Q680727,,Migros,supermarket,"POLYGON ((9.5209931 46.8576294, 9.5211102 46.8576795, 9.5210392 46.857757, 9.52106 46.8577659, 9.5209735 46.8578604, 9.520865 46.8578139, 9.520873 46.8578051, 9.5208436 46.8577925, 9.5209931 46.8576294))",postfinance_card,no,no,checkout,yes,Chur,CH,91,7000,Ringstrasse,,,,,,"[3292030485, 3292030486, 3292030487, 3292030488, 3292030489, 3292030490, 3292030491, 3292030492, 3292030485]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,node/253909831,253909831,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5378606 47.3773676),,,,,yes,Altstätten,CH,2,9450,Stossstrasse,Migros Altstätten SG,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Altstätten SG,-1;0,yes,yes,yes,yes,https://filialen.migros.ch/de/migros-supermarkt-altstaetten-sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,node/618770878,618770878,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.4728537 47.1638879),,,,,yes,,,,,,,"Mo,Tu,Th 08:00-19:00, We,Fr 08:00-20:00, Sa 08:00-17:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,node/1212383406,1212383406,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5040703 47.1685984),,,,,yes,Schaan,LI,2,9494,Im Rösle,,,,Migros Ostschweiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,node/3127363702,3127363702,node,Migros,Q680727,,Migros,supermarket,POINT (9.1963914 47.3724083),migros_bank;postfinance_card,no,no,checkout,,Degersheim,,81,9113,Hauptstrasse,Migros Degersheim,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Degersheim,,,,,,https://filialen.migros.ch/de/migros-supermarkt-degersheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,node/4947270215,4947270215,node,Migros,Q680727,,Migros,supermarket,POINT (9.430805 47.0423429),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,node/6453115183,6453115183,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.5236964 47.2393916),,,,,,,,33,,Landstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,node/9798311255,9798311255,node,Migros,Q680727,,Migros,supermarket,POINT (9.5254917 47.1087627),,,,,,,,,,,,Mo-Fr 07:00-19:00; Sa 07:00-17:00; Su 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,way/38541254,38541254,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((9.4068107 47.3348611, 9.407718 47.3350783, 9.407755 47.3350069, 9.4078802 47.3350367, 9.4079939 47.3348159, 9.4072551 47.3346299, 9.4071443 47.3346043, 9.4070336 47.3345787, 9.4070207 47.3345769, 9.4069493 47.3347182, 9.4069014 47.3347072, 9.4068988 47.3347653, 9.4069218 47.3347708, 9.4069089 47.3347949, 9.406896 47.334819, 9.406836 47.3348049, 9.4068107 47.3348611))",postfinance_card,no,no,checkout,yes,Appenzell,,42,9050,Zielstrasse,,,,Migros Ostschweiz,,"[456176147, 1726996030, 1726996024, 456176148, 456176149, 4197474294, 9011996691, 456176159, 9011996698, 9011996697, 9011996694, 9011996695, 9011996696, 9011996690, 9011996692, 9011996693, 456176147]",yes,,,,,,,,,,,,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,way/70295844,70295844,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((9.3135442 47.1219898, 9.3138298 47.1219144, 9.3138142 47.1218891, 9.3141493 47.1217855, 9.3139987 47.12155, 9.3138025 47.1216027, 9.3137801 47.1216127, 9.3136573 47.121648, 9.31365 47.1216382, 9.3133675 47.1217223, 9.3134688 47.1218757, 9.313494 47.1218672, 9.3135058 47.1218878, 9.3134817 47.1218953, 9.3135442 47.1219898))",migros_bank;postfinance_card,no,no,checkout,,Walenstadt,CH,27,8880,Bahnhofstrasse,Migros Walenstadt,Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off,,Genossenschaft Migros Ostschweiz,+41 81 720 23 51,"[839162469, 9580378520, 9580378521, 839162298, 839162075, 9580378524, 9580378523, 9580378522, 9580378525, 839162031, 9580378527, 9580378528, 9580378529, 9580378526, 839162469]",yes,,,,Walenstadt,,,,,,https://filialen.migros.ch/de/migros-supermarkt-walenstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,way/121078775,121078775,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((9.563491 47.3157911, 9.5640756 47.3157562, 9.5640564 47.315618, 9.5640864 47.3154213, 9.5640264 47.3154143, 9.5640048 47.3152814, 9.5634399 47.3153086, 9.5634654 47.3155496, 9.563491 47.3157911))",,,,,,Oberriet,CH,56,9463,Staatsstrasse,,,,,,"[1356194496, 1356194495, 5805815110, 5805815109, 5805815108, 1356194472, 1356194480, 8614666881, 1356194496]",yes,,,,,,,,,,,,,,,,,,,,GeoImage.at;filialen.migros.ch,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,way/317856639,317856639,way,,,,Migros,supermarket,"POLYGON ((9.2786942 47.3788342, 9.278686 47.3786039, 9.2789295 47.3786, 9.2789316 47.3786595, 9.2789376 47.3788303, 9.2786942 47.3788342))",postfinance_card,no,no,checkout,yes,Herisau,,8b,9100,Alpsteinstrasse,,Mo-Fr 07:00-20:00; Sa 07:00-18:00,,Migros Ostschweiz,,"[3241708160, 3241708135, 3241708134, 9400713336, 3241708159, 3241708160]",retail,1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,way/419730906,419730906,way,,,,Migros,,"POLYGON ((9.2787399 47.3791396, 9.2787267 47.3788969, 9.2783431 47.378906, 9.2783457 47.3791279, 9.2784729 47.3791317, 9.278689 47.3791381, 9.2787399 47.3791396))",,,,,,,,,,,,,,Migros Ostschweiz,,"[4197365373, 4197365374, 4197365375, 4197365376, 4197365377, 4197365379, 4197365373]",,,,,,,,,,,,parking,,customers,,no,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,way/733531747,733531747,way,,,,Migros,,"POLYGON ((9.4734043 47.1639797, 9.4730038 47.1636819, 9.4721248 47.1635271, 9.4719893 47.1636721, 9.4716665 47.1643089, 9.4717213 47.1643657, 9.4724937 47.1646263, 9.4727242 47.1644421, 9.4734043 47.1639797))",,,,,,,,,,,,,,,,"[6869516975, 6869516976, 6869516977, 6869516978, 6869516979, 6869516980, 6869516981, 6869516982, 6869516975]",,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,node/3243137284,3243137284,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9366113 45.8484501),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,node/3307607470,3307607470,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9860348 45.8702355),postfinance_card,no,no,checkout,,Mendrisio,CH,2,6850,Via Luigi Lavizzari,,Mo-We 08:00-19:00; Th 08:00-20:00; Fr-Sa 08:00-19:00,,,,,,,,,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,node/3576197233,3576197233,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9852892 45.9193343),postfinance_card,no,no,checkout,,Melano,CH,89,6818,Via Cantonale,,Mo-Fr 08:00-18:30; Sa 08:00-18:00,,Migros,,,,,,,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,node/5046260927,5046260927,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.0165235 45.8452236),postfinance_card,no,no,checkout,,Morbio Inferiore,,20,6834,Viale Serfontana,,,,,,,,,,,,,,,,,https://www.migros.ch/it.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,node/348830422,348830422,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.795867 46.165649),postfinance_card,no,no,checkout,yes,,,,,,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30",,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,node/415255849,415255849,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9619063 46.1539555),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,http://filialen.migros.ch/it/#/CentroS.Antonino/0125020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,node/702121805,702121805,node,,,,Migros,supermarket,POINT (8.9411898 46.0163953),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,node/723124725,723124725,node,Migros,Q680727,,Migros,supermarket,POINT (8.8506817 46.1806002),postfinance_card,no,no,checkout,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,node/805177065,805177065,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8108981 46.1753807),postfinance_card,no,no,checkout,yes,,,,,Via San Gottardo,,"Mo-We, Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00",,,+41918217730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,node/805884912,805884912,node,Migros,Q680727,,Migros,supermarket,POINT (8.7824406 46.1684821),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,node/806598496,806598496,node,Migros,Q680727,,Migros,supermarket,POINT (8.7737223 46.1541722),postfinance_card,no,no,checkout,,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,node/880838966,880838966,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.7053665 46.2455532),postfinance_card,no,no,checkout,,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,node/897667906,897667906,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9390942 46.0097799),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,node/2548875263,2548875263,node,Migros,Q680727,,Migros,supermarket,POINT (9.0138827 46.1783276),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,node/3040046067,3040046067,node,,,,Migros,,POINT (8.7967103 46.1663789),,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,bus_stop,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,node/3493404911,3493404911,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9314761 46.0608612),postfinance_card,no,no,checkout,yes,Taverne-Torricella,CH,,6807,Via Cantonale,,Mo-Fr 08:00-18:30; Th 08:00-21:00; Sa 08:00-18:00,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,node/3758933750,3758933750,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9657502 46.0062192),,,,,,Lugano,CH,,6900,Viale Castagnola,,Mo-Sa 08:00-19:00,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,node/4603794691,4603794691,node,,,,Migros,supermarket,POINT (8.9672526 46.0235381),postfinance_card,no,no,checkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,node/5072974691,5072974691,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9435175 45.9913154),postfinance_card,no,no,checkout,,Lugano,CH,,,,,,+41 91 821 72 20,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,node/5686249444,5686249444,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8764864 45.9772572),postfinance_card,no,no,checkout,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,node/6804197771,6804197771,node,Migros,Q680727,,Migros,supermarket,POINT (8.8898475 46.1751077),postfinance_card,no,no,checkout,,,,,,,,Mo-Sa 07:30-18:30; Th 07:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,node/6877572660,6877572660,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9920632 46.1821001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,node/6952775543,6952775543,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9256188 45.970454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,way/113684683,113684683,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((8.9675184 46.0669436, 8.9672912 46.0668381, 8.96716 46.066974, 8.9673062 46.067042, 8.9673245 46.0670229, 8.9674056 46.0670606, 8.9675184 46.0669436))",,,,,,Tesserete,,40,6950,Via Luigi Canonica,,,,,,"[1288839492, 1288839491, 1288839497, 1288839493, 1288839502, 1288839494, 1288839492]",yes,,,,Ticino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,way/152507487,152507487,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((8.9053559 45.9991254, 8.905226 45.9988596, 8.9053435 45.9988319, 8.9052311 45.998602, 8.9054434 45.9985519, 8.9053109 45.9982808, 8.9054283 45.9982532, 8.9053992 45.9981937, 8.9058223 45.9980939, 8.906145 45.9987541, 8.906074 45.9987709, 8.9061265 45.9988782, 8.9060396 45.9988987, 8.9061142 45.9990513, 8.9060686 45.9990621, 8.9061112 45.9991492, 8.9059734 45.9991817, 8.9059285 45.9990899, 8.9055131 45.9991879, 8.9054694 45.9990986, 8.9053559 45.9991254))",postfinance_card,no,no,checkout,yes,,,,,,,,,,,"[1653259312, 1653259288, 1653259287, 1653259284, 1653259283, 1653259282, 1653259280, 1653259279, 1653259276, 1653259285, 1653259286, 1653259289, 1653259291, 1653259303, 1653259305, 1653259317, 1653259320, 1653259308, 1653259321, 1653259310, 1653259312]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,way/248366692,248366692,way,Migros,Q680727,,Migros,supermarket,"POLYGON ((9.0436931 46.2253859, 9.0440747 46.2254902, 9.0442896 46.225114, 9.043908 46.2250097, 9.0436931 46.2253859))",postfinance_card,no,no,checkout,,,,,,,,,,,,"[2551632072, 2551632071, 2551632067, 2551632069, 2551632072]",supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,way/304782878,304782878,way,Migros,Q680727,en:Migros,Migros,supermarket,"POLYGON ((8.9522222 46.0073791, 8.9520436 46.0068793, 8.9518989 46.006902, 8.9514784 46.0069817, 8.9516134 46.0073832, 8.9516644 46.007377, 8.9516915 46.0074455, 8.9518684 46.0074114, 8.9518775 46.0074372, 8.9520682 46.0074049, 8.9522222 46.0073791))",,,,,,,,15,,Via Pretorio,,,,,,"[3093834084, 3093834099, 3093836579, 3093834092, 9484701048, 9484701047, 3093834087, 9484701049, 9484701050, 3093834094, 3093834084]",yes,,,,Lugano Centro,,,,,,,,,,,,,,,,,,,,,,,,,Migros Lugano Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,way/318258547,318258547,way,Migros,Q680727,,Migros,supermarket,"POLYGON ((9.0241508 46.1938961, 9.0239994 46.1936432, 9.024375 46.1935355, 9.0245264 46.1937884, 9.0242223 46.1938756, 9.0241508 46.1938961))",postfinance_card,no,no,checkout,yes,,,,,,,"Mo-We,Fr 07:30-18:30; Th 07:30-20:00; Sa 07:30-17:00; PH closed",,,,"[3246585898, 3246585899, 3246585900, 3246585901, 3246714052, 3246585898]",yes,,,,,0,yes,,,designated,,,,,,,,,,,,,,,,,,,,,yes,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,node/2745111745,2745111745,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8001178 46.4779593),postfinance_card,no,no,checkout,,Faido,,2,6760,Via Pian della Croce,,"Mo-We, Fr 08:00-18:30, 09:00-18:00; Th 08:00-12:30, 14:00-20:00; Sa 08:00-18:00",,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,way/317171742,317171742,way,,,,Migros,supermarket,"POLYGON ((8.9722391 46.3537087, 8.9722549 46.3536659, 8.9722268 46.3536609, 8.9723783 46.3532511, 8.9728971 46.3533425, 8.9727826 46.3536521, 8.9726592 46.3537298, 8.9726227 46.3537234, 8.9726043 46.3537731, 8.9722391 46.3537087))",postfinance_card,no,no,checkout,,,,,,,,,,,,"[3234105295, 3234105296, 3234105297, 3234105298, 3234105299, 3234105300, 3234105301, 3234105302, 3234105303, 3234105295]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,node/1665613604,1665613604,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6500017 46.8251804),,,,,,Erstfeld,,144,6472,Gotthardstrasse,Migros Erstfeld,"Mo-Fr 07:30-18:30, Sa 07:30-17:00",,Genossenschaft Migros Luzern,,,,,,,Erstfeld,,,,,,https://filialen.migros.ch/de/migros-supermarkt-erstfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
